Server round,Layer,Similarity
1,0,0.9984082710477052
1,1,0.9364393626187917
1,2,0.9992943895557665
1,3,0.8462048370850684
1,4,0.9967029046507656
1,5,0.8481018123942698
1,6,0.944186274030665
1,7,0.3394716595051466
2,0,0.9986704119398981
2,1,0.9821622218725423
2,2,0.998519923785923
2,3,0.9475028654298162
2,4,0.99551037521301
2,5,0.8862169862293214
2,6,0.9572906976313516
2,7,0.4712553079587726
3,0,0.9987812223985533
3,1,0.9841649959792352
3,2,0.9964180442318608
3,3,0.9841881949577351
3,4,0.9962622207579532
3,5,0.9481166132667674
3,6,0.9763142765441566
3,7,0.7232885165715703
4,0,0.9991976674141565
4,1,0.9900857787813051
4,2,0.9968280277412613
4,3,0.9919637563982852
4,4,0.9968989168378284
4,5,0.9761510493282494
4,6,0.9893087654840205
4,7,0.8390882399617127
5,0,0.9992604058602913
5,1,0.9926229925647828
5,2,0.9970059026963153
5,3,0.9903081680820087
5,4,0.9968587071010703
5,5,0.9771729678454282
5,6,0.9911473025559981
5,7,0.8914806313423844
6,0,0.9992612047331935
6,1,0.9933396267820239
6,2,0.99577627580045
6,3,0.992543720093433
6,4,0.9960439229235389
6,5,0.9735175478832314
6,6,0.9918462782999711
6,7,0.8850731876757967
7,0,0.9991588553007418
7,1,0.9938706577227885
7,2,0.9948920573053976
7,3,0.9938626685310012
7,4,0.9962757577152139
7,5,0.9872095828390586
7,6,0.9947699510267499
7,7,0.9411036861353492
8,0,0.9992935251760592
8,1,0.9950291147826945
8,2,0.995418941083922
8,3,0.9945498565583574
8,4,0.9963610573743699
8,5,0.9798826364951163
8,6,0.9951173429206503
8,7,0.9103999129604909
9,0,0.9992093156995068
9,1,0.9949704816028291
9,2,0.9956630812630332
9,3,0.9956473191885001
9,4,0.996067123399809
9,5,0.983051076336418
9,6,0.9951818573520026
9,7,0.9360646738546542
10,0,0.9993562768091312
10,1,0.9964424562641057
10,2,0.9941211673213862
10,3,0.9969640875829441
10,4,0.9958727640286889
10,5,0.9889773971168818
10,6,0.9962636799257704
10,7,0.9589577964412674
11,0,0.9993200272056729
11,1,0.9963523031102206
11,2,0.9940895788480898
11,3,0.9963334501374398
11,4,0.9953031546642285
11,5,0.9863699233765768
11,6,0.9942322646615109
11,7,0.9507796197634738
12,0,0.9993605182308377
12,1,0.9977886257832059
12,2,0.9934364390776682
12,3,0.9973721407198385
12,4,0.9956283637949841
12,5,0.9879145423199759
12,6,0.9969159554537013
12,7,0.9527817441553831
13,0,0.9994307840351627
13,1,0.9973373722763261
13,2,0.9929278321624715
13,3,0.9984628010468054
13,4,0.9954680770098634
13,5,0.9913627163170748
13,6,0.9970425605525512
13,7,0.9726274497899603
14,0,0.9993382875301966
14,1,0.9972630181242401
14,2,0.9918520761047448
14,3,0.9977967214287584
14,4,0.9950053870885261
14,5,0.9897227201043703
14,6,0.9961771328416782
14,7,0.9590247245012099
15,0,0.9993326138111532
15,1,0.9975325162089581
15,2,0.9921495251447953
15,3,0.9984021305642663
15,4,0.9949249916714763
15,5,0.9893847620068927
15,6,0.996418551945726
15,7,0.9634284888014095
16,0,0.9993692401810745
16,1,0.9978320922121767
16,2,0.9925855151162526
16,3,0.9979104367708796
16,4,0.9950361647258227
16,5,0.9901529318521144
16,6,0.9968490114541236
16,7,0.9681183262367657
17,0,0.9993959111762438
17,1,0.9976856873835127
17,2,0.991617233745232
17,3,0.9985829022798081
17,4,0.9951611790453206
17,5,0.9923229066330983
17,6,0.9975104700126746
17,7,0.9791879135322507
18,0,0.9994816659866167
18,1,0.9981590976131841
18,2,0.990636682284354
18,3,0.998697812562801
18,4,0.9951065212887983
18,5,0.992087168702399
18,6,0.9974252737434348
18,7,0.9720161942362033
19,0,0.9993937705997137
19,1,0.99752759645869
19,2,0.9916475428079259
19,3,0.9986219655699712
19,4,0.9948212253247478
19,5,0.9914539782052655
19,6,0.9975549471130136
19,7,0.9693279863797184
20,0,0.9995108771750386
20,1,0.9977103368781176
20,2,0.9907573118926895
20,3,0.9989660511353371
20,4,0.9950124055958532
20,5,0.9942843373435553
20,6,0.9983338863772954
20,7,0.9844702388704205
