Server round,Layer,Similarity
1,0,0.9994854083110843
1,1,0.9855590897337612
1,2,0.9999200179609739
1,3,0.8268851340302777
1,4,0.9981615744024538
1,5,0.7487692915612832
1,6,0.7982272168329007
1,7,0.1977483037601104
2,0,0.9993263385380061
2,1,0.9296120106580466
2,2,0.9998380818626676
2,3,0.8797107073359641
2,4,0.9966127356783451
2,5,0.8674497275360987
2,6,0.8368763974837726
2,7,0.2551974034892501
3,0,0.9990485840562306
3,1,0.9403925381022143
3,2,0.9996969542586315
3,3,0.9178288636198905
3,4,0.9945456053423315
3,5,0.8680718802865588
3,6,0.8556056968873192
3,7,0.2501533432839786
4,0,0.9990769291474332
4,1,0.9128968217484655
4,2,0.9992904185307223
4,3,0.838627204851102
4,4,0.9931663055878531
4,5,0.8070643561574585
4,6,0.8496789174056579
4,7,0.37421269363663073
5,0,0.9970995405398626
5,1,0.9515068475118648
5,2,0.9985339653071192
5,3,0.8657793312214102
5,4,0.994151005641735
5,5,0.7830004128037249
5,6,0.8058890146982387
5,7,0.3102162156099663
6,0,0.9957310119886387
6,1,0.9560909705621832
6,2,0.998514705955914
6,3,0.9190560964855473
6,4,0.991935332873802
6,5,0.8575598938164256
6,6,0.8725221657531866
6,7,0.5174077471206436
7,0,0.9983748187773634
7,1,0.9789233421932321
7,2,0.9984582426038959
7,3,0.9137780246936605
7,4,0.9922575125988358
7,5,0.8430434664788294
7,6,0.888906567573934
7,7,0.4945702921885522
8,0,0.9977559344876754
8,1,0.9832212461704456
8,2,0.9990225970121914
8,3,0.9447590587394264
8,4,0.9877865710907653
8,5,0.8837303449310953
8,6,0.8976052165048047
8,7,0.5711283958971496
9,0,0.9982700892657282
9,1,0.9778216986745457
9,2,0.9982076970252692
9,3,0.9029625415326995
9,4,0.9908980984277503
9,5,0.8782541761913895
9,6,0.8487606250533837
9,7,0.5404925836587052
10,0,0.9989018677906673
10,1,0.9864336762202801
10,2,0.9984230286174477
10,3,0.948795430194329
10,4,0.994562909253042
10,5,0.9100922047753107
10,6,0.9173576943699228
10,7,0.5941212788580175
11,0,0.9992492800744642
11,1,0.9757079430917646
11,2,0.9991831734030804
11,3,0.933977624864219
11,4,0.9925686368450922
11,5,0.8933715878446721
11,6,0.916446230120396
11,7,0.6171616746534645
12,0,0.9994307492797807
12,1,0.9884544866942272
12,2,0.9996319657360613
12,3,0.9220829902996744
12,4,0.9916555503581946
12,5,0.9034802447759209
12,6,0.8692949828086048
12,7,0.6726941880985091
13,0,0.9992186318367935
13,1,0.9886681610399789
13,2,0.998992874932305
13,3,0.8931095136921191
13,4,0.9911613726480373
13,5,0.8897336698585333
13,6,0.9339444077762163
13,7,0.7039014297227743
14,0,0.9995231853452792
14,1,0.9850259144706336
14,2,0.9993474338208176
14,3,0.9478470123972419
14,4,0.9928553225831339
14,5,0.914931646030821
14,6,0.9516476773741789
14,7,0.7704353872849472
15,0,0.999497112855269
15,1,0.9931988402105395
15,2,0.9989171378110678
15,3,0.9645795623086736
15,4,0.9931788882885635
15,5,0.9333633429806204
15,6,0.9450071719926489
15,7,0.6930746961637678
16,0,0.9992651749042084
16,1,0.9826150379130746
16,2,0.9986281766078013
16,3,0.9097552139608173
16,4,0.9916772264594077
16,5,0.9009509437168198
16,6,0.9459510999725257
16,7,0.699453568228085
17,0,0.9994660869618618
17,1,0.9917678972141434
17,2,0.9984532216763613
17,3,0.9332256043531554
17,4,0.9925534871515658
17,5,0.9186744408159724
17,6,0.9546778444462184
17,7,0.799555858576929
18,0,0.9997873767185906
18,1,0.987710726690469
18,2,0.999358008558216
18,3,0.9470751235495932
18,4,0.9934223637377592
18,5,0.920059985602706
18,6,0.9689095019085946
18,7,0.7855454349682524
19,0,0.9995615899365801
19,1,0.9880624141321043
19,2,0.9991466186730212
19,3,0.9596198944878628
19,4,0.9946250413944401
19,5,0.9357530968530186
19,6,0.9658019466577842
19,7,0.8332601450626448
20,0,0.9995711935247679
20,1,0.9892799302885652
20,2,0.9990247945079519
20,3,0.9700824685363373
20,4,0.9949803690639225
20,5,0.9504442822701596
20,6,0.9712125206772501
20,7,0.8980917002290809
