Time,Server round,Accuracy aggregated,Accuracy std,Top5,Top1,Norm
4.399862,1,0.076873,22.701541797860333,0.09763202041412347,0.126564,[]
3.624368,2,0.210604,90.0188174772364,0.28386510704613005,0.306818,[]
3.25111,3,0.393255,93.23899398856683,0.4572301675058063,0.484505,[]
3.302016,4,0.457025,163.8756464518142,0.5585983247474807,0.579102,[]
3.267573,5,0.549926,140.76983874395822,0.6221688605785035,0.65,[]
3.26799,6,0.61043,75.3341887857034,0.6636352040217678,0.681061,[]
3.257876,7,0.639029,84.06359200034223,0.6917059866150405,0.699242,[]
3.267908,8,0.663603,68.69235765352647,0.7021126957308554,0.709848,[]
3.271332,9,0.697558,57.76599345635807,0.7348130103930627,0.737037,[]
3.288824,10,0.723575,50.69169064057739,0.7483928802604624,0.771212,[]
3.475906,11,0.728322,61.14376501328651,0.7663129065348009,0.769174,[]
3.263499,12,0.734931,58.11325150084101,0.7728536817894813,0.782222,[]
3.247798,13,0.744578,59.69472338490229,0.7843240474479665,0.811364,[]
3.257947,14,0.750161,86.26034720542225,0.7982103057264466,0.819697,[]
3.258357,15,0.756048,74.6351793727328,0.7927305989885003,0.817424,[]
3.27952,16,0.749706,90.45190711090618,0.7986042185286507,0.809848,[]
3.297367,17,0.765886,61.347269702897115,0.8031385713706921,0.819188,[]
3.275509,18,0.784306,53.99398114604998,0.820743155199896,0.835606,[]
3.320856,19,0.786129,45.0287685818744,0.811866266663787,0.834091,[]
3.338883,20,0.762163,74.26861719461323,0.8092775033046028,0.817541,[]
3.543062,21,0.779445,63.73060489278287,0.8196466737299726,0.832576,[]
3.290506,22,0.775381,66.45966822065846,0.8207955138448023,0.837121,[]
3.290662,23,0.78913,47.92522822063552,0.8196017816873529,0.825,[]
3.335311,24,0.796574,55.06294125816383,0.8289601247103644,0.843939,[]
3.274922,25,0.796156,61.84488661158656,0.8375445497665682,0.847727,[]
3.287989,26,0.811045,44.61064895291258,0.842956446000457,0.855912,[]
3.307569,27,0.808652,49.332012932780266,0.8372361383189242,0.853563,[]
3.308784,28,0.803297,52.36458727040632,0.8337845487013285,0.841481,[]
3.282271,29,0.801778,50.9691082911993,0.8363516285212997,0.853563,[]
3.244497,30,0.805386,52.71325734575697,0.8413413397257296,0.850431,[]
3.329388,31,0.778039,176.4967067681434,0.846697359589552,0.856695,[]
3.36857,32,0.791523,130.0,0.8486623170999085,0.860611,[]
3.302932,33,0.801891,108.92900210687694,0.8485578412822601,0.853788,[]
3.72588,34,0.808462,114.28827586414977,0.8523247189468645,0.854545,[]
3.312789,35,0.805917,99.23128286986922,0.8429901643359934,0.85303,[]
3.299311,36,0.807019,94.31033877576732,0.8447046584444138,0.859848,[]
3.278718,37,0.804626,86.83310140723984,0.846827093669378,0.862879,[]
3.303712,38,0.811349,46.485374043886104,0.8438103227956235,0.854346,[]
3.31733,39,0.813704,50.85921745367303,0.850258820275301,0.859848,[]
3.2781,40,0.8213,45.21902254582688,0.846159704424554,0.854545,[]
3.316297,41,0.826427,45.39325390407698,0.8487454641144471,0.854973,[]
3.294676,42,0.829124,48.076501536613506,0.8534857339909628,0.868182,[]
3.255448,43,0.82825,55.42858017304791,0.8541637063725546,0.869697,[]
3.341038,44,0.829997,41.19013838287024,0.8515709526456259,0.857778,[]
3.34121,45,0.828782,42.08737934345639,0.8525442928457074,0.863326,[]
3.307458,46,0.831858,38.98704913173091,0.8492481190861273,0.871212,[]
3.323522,47,0.831251,39.33586150067137,0.8554509942133061,0.869697,[]
3.299389,48,0.831593,40.936383572562924,0.8570543347990114,0.875,[]
3.349165,49,0.799916,158.67119303767777,0.8492003942159579,0.852273,[]
3.77758,50,0.808766,139.68826006504628,0.8567829631149587,0.861807,[]
