Round,Cid,Selected,Total time,Size of parameters,Avg loss train,Avg accuracy train
1,17,1,-1676030568.140356,89592,1.7125511586666107,0.7734375
1,0,1,-1676030564.9455585,89592,0.6728770873227785,0.8713662790697675
1,16,1,-1676030564.9319513,89592,0.9419016763567924,0.5950520833333334
1,43,1,-1676030563.7800417,89592,0.2230985422012102,0.9876644736842105
1,4,1,-1676030562.976073,89592,1.3854654023918924,0.4464003164556962
1,30,1,-1676030562.0934436,89592,0.8634637814760208,0.52078125
1,41,1,-1676030561.4671898,89592,0.7308269240732851,0.6937859195402298
1,27,1,-1676030561.6083267,89592,1.221121879749828,0.4210069444444444
1,23,1,-1676030561.3223686,89592,0.8245260571279833,0.5806451612903226
1,31,1,-1676030560.8107219,89592,1.1523867240808543,0.620752427184466
1,1,1,-1676030551.8839457,89592,1.3939124342625735,0.34077380952380953
1,7,1,-1676030559.1781862,89592,0.8197774967321982,0.7386363636363636
1,13,1,-1676030558.8841987,89592,1.392456637846457,0.36877111486486486
1,28,1,-1676030558.70215,89592,1.355399577663495,0.4026442307692308
1,8,1,-1676030558.6605563,89592,1.1656891105517948,0.4486301369863014
1,40,1,-1676030557.5178154,89592,1.322186301776341,0.39125
1,36,1,-1676030557.7354615,89592,0.9016013129297735,0.681573275862069
1,6,1,-1676030556.8976848,89592,1.488522227255174,0.34690738341968913
1,24,1,-1676030555.5370674,89592,1.4963470518321735,0.34024663677130046
1,44,1,-1676030555.8147998,89592,1.4752274143599695,0.40505292338709675
2,17,1,-1676030571.5459116,89592,0.6980824314057827,0.846875
2,16,1,-1676030572.2386534,89592,0.7001962531358004,0.634765625
2,29,1,-1676030574.3708894,89592,0.41038951211209806,0.8551897321428571
2,25,1,-1676030564.8263793,89592,0.7668664385125322,0.5187205188679245
2,27,1,-1676030564.4053497,89592,1.0331028842263752,0.4666666666666667
2,23,1,-1676030571.7914662,89592,0.7063704916546422,0.609375
2,39,1,-1676030565.3823535,89592,1.2563348732267816,0.4461263020833333
2,46,1,-1676030569.0046618,89592,0.9852073991967139,0.5367990654205608
2,45,1,-1676030560.5451257,89592,1.0541252717375755,0.5082859848484849
2,5,1,-1676030562.2911024,89592,1.218500280103018,0.47674418604651164
2,10,1,-1676030562.3776407,89592,1.113314615582165,0.5654605263157895
2,3,1,-1676030564.7891078,89592,1.0850829656966432,0.5379865269461078
2,13,1,-1676030572.5522423,89592,1.2487971718246873,0.4340160472972973
2,2,1,-1676030560.5652812,89592,1.3859343130141497,0.46142578125
2,48,1,-1676030567.050522,89592,0.6979631029629294,0.7304913294797688
2,14,1,-1676030567.177272,89592,1.3384692377198941,0.4079861111111111
2,19,1,-1676030563.8724177,89592,0.5065046957230823,0.7781584224598931
2,32,1,-1676030563.839409,89592,1.0677421940133927,0.5215425531914893
3,17,1,-1676030573.3756442,89592,0.5367958605289459,0.83125
3,0,1,-1676030582.429613,89592,0.3939980325657268,0.877906976744186
3,22,1,-1676030572.3003376,89592,0.5529329714275175,0.7898185483870968
3,16,1,-1676030574.5331666,89592,0.6561466660350561,0.6741536458333334
3,38,1,-1676030573.1477237,89592,1.0515661438306172,0.5094975490196079
3,4,1,-1676030572.715818,89592,1.1104658683644066,0.5543908227848101
3,30,1,-1676030585.2394798,89592,0.733732538819313,0.55703125
3,15,1,-1676030572.0862582,89592,0.8571479412771407,0.6824156746031746
3,23,1,-1676030574.910184,89592,0.6496330228864505,0.6549059139784946
3,7,1,-1676030569.6284366,89592,0.6626071607941514,0.7552447552447552
3,8,1,-1676030577.2053344,89592,0.9577016614071311,0.5678510273972602
3,34,1,-1676030569.5631933,89592,0.8394307383702169,0.7233364427860697
3,49,1,-1676030566.0150235,89592,0.7484827025836667,0.6690811258278145
3,35,1,-1676030575.120063,89592,1.191173399437447,0.5338807397959183
3,6,1,-1676030575.4515464,89592,1.2837903141357738,0.4533678756476684
