Server round,Layer,Similarity
1,0,"{'mean': 0.9994854083787782, 'ci': array([0.00032261])}"
1,1,"{'mean': 0.9855590904525177, 'ci': 0.010202284921828175}"
1,2,"{'mean': 0.9999200179549956, 'ci': array([2.45001104e-05])}"
1,3,"{'mean': 0.8268851384683016, 'ci': 0.031191873373525913}"
1,4,"{'mean': 0.998161574410716, 'ci': 0.0005369791624100229}"
1,5,"{'mean': 0.7487692925397494, 'ci': 0.04770248323987225}"
1,6,"{'mean': 0.7982272153188328, 'ci': 0.046160672550999426}"
1,7,"{'mean': 0.19774830280729438, 'ci': 0.17932352703573018}"
2,0,"{'mean': 0.9993257677833634, 'ci': array([0.00026001])}"
2,1,"{'mean': 0.929670078967103, 'ci': 0.03940281601536422}"
2,2,"{'mean': 0.9998379868563548, 'ci': array([6.04643574e-05])}"
2,3,"{'mean': 0.8797801014962762, 'ci': 0.07498949786038889}"
2,4,"{'mean': 0.9966124308909338, 'ci': 0.0011428411654763604}"
2,5,"{'mean': 0.8674284368833435, 'ci': 0.0763763668787677}"
2,6,"{'mean': 0.8368795064213459, 'ci': 0.037602645165218385}"
2,7,"{'mean': 0.25519120873934137, 'ci': 0.11884855377179271}"
3,0,"{'mean': 0.9990615220622822, 'ci': array([0.00041368])}"
3,1,"{'mean': 0.9340934668437354, 'ci': 0.04538922214698471}"
3,2,"{'mean': 0.9996831608697918, 'ci': array([0.0001605])}"
3,3,"{'mean': 0.9111285977118037, 'ci': 0.020200781625988595}"
3,4,"{'mean': 0.9945254843645744, 'ci': 0.0016508871073974696}"
3,5,"{'mean': 0.8615196318918493, 'ci': 0.018024676383056493}"
3,6,"{'mean': 0.8495061763562731, 'ci': 0.030447273863459468}"
3,7,"{'mean': 0.24675268649998894, 'ci': 0.1291498207457859}"
4,0,"{'mean': 0.9990847058739928, 'ci': array([0.00045327])}"
4,1,"{'mean': 0.9253258856678376, 'ci': 0.057132210783278126}"
4,2,"{'mean': 0.9994643157517918, 'ci': array([0.0003935])}"
4,3,"{'mean': 0.877462508000559, 'ci': 0.040026409764629345}"
4,4,"{'mean': 0.994379778487724, 'ci': 0.002544942838616171}"
4,5,"{'mean': 0.8251507611515737, 'ci': 0.06639155120039308}"
4,6,"{'mean': 0.8659286401911158, 'ci': 0.037021981535919624}"
4,7,"{'mean': 0.4147911639023767, 'ci': 0.14392888235094947}"
5,0,"{'mean': 0.9964806550221971, 'ci': array([0.00175241])}"
5,1,"{'mean': 0.9478544211036977, 'ci': 0.018746849497847884}"
5,2,"{'mean': 0.9987916120402044, 'ci': array([0.00087597])}"
5,3,"{'mean': 0.8391187777379204, 'ci': 0.08433418778988655}"
5,4,"{'mean': 0.993762446255647, 'ci': 0.001585500862774425}"
5,5,"{'mean': 0.7889528869294448, 'ci': 0.05420950851147577}"
5,6,"{'mean': 0.790801510419036, 'ci': 0.02832663856884121}"
5,7,"{'mean': 0.2888519446018882, 'ci': 0.19076644707326829}"
6,0,"{'mean': 0.9961781909065935, 'ci': array([0.001952])}"
6,1,"{'mean': 0.9678339203635632, 'ci': 0.02248526058010447}"
6,2,"{'mean': 0.9979750545029679, 'ci': array([0.00076411])}"
6,3,"{'mean': 0.91066738909069, 'ci': 0.05139764642969702}"
6,4,"{'mean': 0.9937162335656677, 'ci': 0.0023328071364062675}"
6,5,"{'mean': 0.8517535632860233, 'ci': 0.06790903136026627}"
6,6,"{'mean': 0.879315047668043, 'ci': 0.025270070877687734}"
6,7,"{'mean': 0.4371761513842292, 'ci': 0.09508839043947076}"
7,0,"{'mean': 0.9979195019008017, 'ci': array([0.00098488])}"
7,1,"{'mean': 0.9791576380668311, 'ci': 0.0064230661998989635}"
