Round,Cid,Size of parameters,Size of config,Loss,Accuracy
1,7,1396240,84,2.615057,0.00651
1,6,1396240,84,2.889245,0.010417
1,2,1396240,84,1.994155,0.149432
1,0,1396240,84,2.030194,0.189583
1,8,1396240,84,2.849899,0.020833
1,5,1396240,84,2.974287,0.0
1,4,1396240,84,2.838156,0.003024
1,1,1396240,84,1.754988,0.35462
1,9,1396240,84,2.721836,0.00218
1,3,1396240,84,2.910215,0.0
2,8,1396240,84,4.086053,0.020833
2,7,1396240,84,2.968388,0.013021
2,4,1396240,84,4.225827,0.003024
2,5,1396240,84,4.529378,0.0
2,1,1396240,84,1.185057,0.404212
2,6,1396240,84,3.787122,0.010417
2,9,1396240,84,3.738027,0.050145
2,3,1396240,84,4.296908,0.0
2,2,1396240,84,2.170291,0.154545
2,0,1396240,84,1.516084,0.318229
